	non_symbiosis	symbiosis	MeanDecreaseAccuracy	MeanDecreaseGini
OG0000859	0	0	0	0.002797744
OG0000860	0	0	0	0
OG0000862	0	0	0	0
OG0000863	0	0	0	0
OG0000864	0	0	0	0
OG0000865	0	0	0	0
OG0000867	0	0	0	0
OG0000869	0	0	0	0
OG0000870	0	0	0	0
OG0000872	0	0	0	0
OG0000873	0	0	0	0
OG0000876	0	0	0	0.000833333
OG0000877	0	0	0	0
OG0000878	0	0	0	0
OG0000879	0	0	0	0
OG0000882	0	0	0	0
OG0000883	0	0	0	0
OG0000885	0	0	0	0
OG0000886	0	0	0	0.000909091
OG0000887	0	0	0	0
OG0000888	0	0	0	0
OG0000889	0	0	0	0.000966667
OG0000891	0	0	0	0
OG0000893	0	0	0	0
OG0000894	0	0	0	0
OG0000895	0	0	0	0
OG0000896	0	0	0	0
OG0000902	0	0	0	0.001862069
OG0000904	0	0	0	0
OG0000905	0	0	0	0
OG0000907	0	0	0	0.001904152
OG0000908	0	0	0	0
OG0000909	0	0	0	0
OG0000912	0	0	0	0
OG0000914	0	0	0	0
OG0000915	0	0	0	0
OG0000916	0	0	0	0
OG0000919	0	0	0	0
OG0000920	0	0	0	0
OG0000921	0	0	0	0
OG0000922	0	0	0	0
OG0000923	0	0	0	0
OG0000925	0	0	0	0
OG0000926	0	0	0	0.005901145
OG0000928	0	0	0	0
OG0000929	0	0	0	0.004694622
OG0000930	0	0	0	0
OG0000932	0	0	0	0
OG0000934	0	0	0	0
OG0000935	0	0	0	0
OG0000936	0	0	0	0
OG0000937	0	0	0	0
OG0000938	0	0	0	0.002999359
OG0000939	0	0	0	0
OG0000940	0	0	0	0.00127561
OG0000941	0	0	-8.33E-07	0.004194246
OG0000943	0	0	0	0
OG0000945	0	0	0	0
OG0000947	0	0	0	0.000971429
OG0000948	0	0	0	0
OG0000949	0	0	0	0
OG0000950	0	0	0	0
OG0000951	0	0	0	0
OG0000952	0	0	0	0
OG0000955	0	0	0	0
OG0000956	0	0	0	0
OG0000957	0	0	0	0
OG0000958	0	0	0	0
OG0000959	0	0	0	0
OG0000960	0	0	0	0
OG0000962	0	0	0	0
